"X","title","console","genre","critic_score","total_sales"
11994,"Rooms: The Main Building","Wii","Adventure",7,0.06
12002,"Broken Sword II: The Smoking Mirror","PS","Adventure",7.3,0.06
12015,"Amazing Island","GC","Strategy",7.1,0.06
12020,"PenPen TriIceLon","DC","Racing",5.8,0.06
12027,"Cartoon Network: Battle Crashers","PS4","Action",1.5,0.06
12028,"Tom Clancy's Splinter Cell: Double Agent","GC","Action",5.6,0.06
12045,"3D Lemmings","PS","Puzzle",7,0.06
12046,"Ivy the Kiwi?","Wii","Puzzle",7.5,0.06
12061,"One Piece: Pirate Warriors 3 - Deluxe Edition","NS","Action",8.5,0.06
12062,"Viewtiful Joe: Red Hot Rumble","GC","Action",6.2,0.06
12066,"Men of War: Assault Squad","PC","Strategy",8,0.06
12069,"BattleBots: Beyond the BattleBox","GBA","Action",5.8,0.06
12082,"MotoGP 10/11","X360","Racing",6,0.06
12089,"Cities XL 2012","PC","Strategy",6,0.06
12109,"Neon Genesis Evangelion","N64","Action",5.6,0.06
12110,"The Saboteur","PC","Action",7.1,0.06
12112,"Brave: A Warrior's Tale","Wii","Action",4.7,0.06
12115,"Vampire Rain: Altered Species","PS3","Action",3.5,0.06
12118,"Resident Evil - Code: Veronica X","GC","Action",5.6,0.06
12120,"Disney's Magical Quest 2 Starring Mickey and Minnie","GBA","Action",5.6,0.06
12124,"Brave: A Warrior's Tale","X360","Action",4.4,0.06
12132,"Fatal Frame","XB","Action",7.9,0.06
12134,"X-Men: Destiny","DS","Action",2,0.06
12137,"Atelier Iris 2: The Azoth Of Destiny","PS2","Role-Playing",6.8,0.06
12138,"From The Abyss","DS","Role-Playing",7.3,0.06
12150,"Lord of Magna: Maiden Heaven","3DS","Role-Playing",7,0.06
12154,"Cartoon Network: Battle Crashers","3DS","Action",3.5,0.06
12156,"Alien Syndrome","Wii","Role-Playing",5.2,0.06
12159,"Crimson Gem Saga","PSP","Role-Playing",7.3,0.06
12160,"IL-2 Sturmovik: Birds of Prey","DS","Simulation",5,0.06
12161,"Desert Strike Advance","GBA","Simulation",6.8,0.06
12165,"Kabuki Warriors","XB","Action",1,0.06
12168,"Lost Kingdoms II","GC","Role-Playing",6.6,0.06
12177,"Izuna 2: The Unemployed Ninja Returns","DS","Role-Playing",6.9,0.06
12188,"Generation of Chaos","PSP","Role-Playing",5.9,0.06
12198,"RPG Maker 3","PS2","Role-Playing",7,0.06
12217,"Disgaea 1 Complete","NS","Role-Playing",8,0.06
12221,"Octomania","Wii","Puzzle",6.7,0.06
12222,"Bubble Bobble: Old & New","GBA","Puzzle",5.5,0.06
12225,"Mana Khemia: Alchemists of Al-Revis","PS2","Role-Playing",6.6,0.06
12232,"Sudoku Ball Detective","DS","Puzzle",5,0.06
12242,"Dance Dance Revolution: Mario Mix (JP sales)","GC","Simulation",7.5,0.06
12257,"Zoo Tycoon 2","PC","Strategy",7.2,0.06
12258,"Age of Mythology: The Titans","PC","Strategy",8.2,0.06
12260,"Age of Empires Online","PC","Strategy",7,0.06
12269,"Vexx","GC","Platform",6.4,0.06
12272,"Monster Tale","DS","Platform",7.7,0.06
12298,"Kelly Slater's Pro Surfer","GC","Sports",8,0.06
12308,"Aggressive Inline","XB","Sports",9,0.06
12310,"Call of Duty 2","PC","Shooter",7,0.06
12315,"James Bond 007: Blood Stone","DS","Action",7,0.06
12323,"Rayman: Hoodlum's Revenge","GBA","Platform",6.2,0.06
12327,"LEGO Bionicle","GBA","Platform",6.4,0.06
12330,"Blood Bowl","PC","Sports",6.5,0.06
12337,"Need for Speed: Shift","PC","Racing",8.3,0.06
12338,"Wreckless: ThE YaKuza MisSiOns","GC","Racing",6.4,0.06
12348,"Championship Surfer","PS","Sports",7.2,0.06
12356,"Disney Sports Skateboarding","GC","Sports",2.6,0.06
12363,"Cel Damage","GC","Racing",6,0.06
12367,"Hot Wheels: Burnin' Rubber","GBA","Racing",8,0.06
12371,"FIFA 07 Soccer","DS","Sports",7.5,0.06
12373,"Pro Evolution Soccer 2011","PC","Sports",6,0.06
12376,"NBA Live 07","XB","Sports",6.4,0.06
12387,"Aggressive Inline","GC","Sports",8.9,0.06
12392,"Unreal Tournament III","PC","Shooter",8.4,0.06
12393,"Bionicle Heroes","DS","Shooter",7.8,0.06
12394,"Disney's Chicken Little: Ace In Action","DS","Shooter",6,0.06
12398,"Blur","PC","Racing",8.1,0.06
12400,"Big Bang Mini","DS","Shooter",8,0.06
12413,"Spy Games: Elevator Mission","Wii","Shooter",2,0.06
12431,"Tom Clancy's Rainbow Six 3","GC","Shooter",6.5,0.06
12444,"Asterix and Obelix XXL2","NS","Action-Adventure",6.5,0.06
12460,"Broken Sword: The Shadow of the Templars","GBA","Adventure",8.1,0.06
12463,"Another Code R: A Journey into Lost Memories","Wii","Adventure",5.9,0.06
12471,"S.T.A.L.K.E.R.: Call of Pripyat","PC","Shooter",8,0.06
12490,"Bomberman Land","PSP","Misc",6.5,0.06
12502,"Intellivision Lives!","GC","Misc",6.4,0.06
12505,"Hail to the Chimp","X360","Misc",7,0.06
12514,"July","DC","Adventure",4.8,0.06
12530,"Catwoman","XB","Action",4.7,0.06
12531,"Warriors Orochi 2","X360","Action",4.6,0.06
12532,"Resident Evil 2","GC","Action",5.9,0.06
12535,"Guilty Gear X: Advance Edition","GBA","Fighting",7.3,0.06
12537,"The Next BIG Thing","PC","Adventure",6.8,0.06
12542,"Zatch Bell! Mamodo Battles","GC","Fighting",7,0.06
12567,"Animorphs: Shattered Reality","PS","Action",3.5,0.06
12587,"Wonder Boy: The Dragon's Trap (Remake)","NS","Platform",7.4,0.05
12596,"Devil's Third","WiiU","Action",3.8,0.05
12604,"Around the World in 80 Days","GBA","Action",3.5,0.05
12605,"Activision Anthology","GBA","Misc",8,0.05
12637,"Double Dragon Advance","GBA","Action",7.9,0.05
12639,"Disney's PK: Out of the Shadows","GC","Platform",4,0.05
12667,"Rave Master","GC","Fighting",6.8,0.05
12670,"Fate/Unlimited Codes Portable","PSP","Fighting",7.6,0.05
12672,"ESPN Great Outdoor Games Bass 2002","GBA","Sports",5.5,0.05
12678,"DuckTales: Remastered","PS3","Platform",8.6,0.05
12684,"Rogue Ops","GC","Action",6.1,0.05
12692,"Blues Brothers 2000","N64","Platform",4.9,0.05
12705,"Capcom vs. SNK: Millennium Fight 2000 Pro","DC","Fighting",6.9,0.05
12707,"TNA iMPACT: Cross the Line","PSP","Fighting",3.5,0.05
12730,"Rock of the Dead","X360","Shooter",5,0.05
12733,"Bad Boys: Miami Takedown","GC","Shooter",4.3,0.05
12735,"The Typing of the Dead","DC","Shooter",8.6,0.05
12744,"Rez","PS2","Shooter",9,0.05
12754,"Singularity","PC","Shooter",7.5,0.05
12756,"Moon","DS","Shooter",6.7,0.05
12758,"Philosoma","PS","Shooter",5,0.05
12792,"Legend of Kay","PS2","Action",7.2,0.05
12806,"Jenga World Tour","Wii","Misc",2,0.05
12814,"Activision Hits: Remixed","PSP","Misc",7.4,0.05
12821,"Shrek Super Party","GC","Misc",4.9,0.05
12827,"Disney's Party","GC","Misc",4.4,0.05
12829,"Sega 3D Classics Collection","3DS","Misc",7,0.05
12857,"Second Sight","GC","Adventure",7.9,0.05
12860,"Back to the Future: The Game","Wii","Adventure",7,0.05
12868,"LEGO Indiana Jones 2: The Adventure Continues","PC","Adventure",6.8,0.05
12874,"Major Minor's Majestic March","Wii","Misc",4.5,0.05
12879,"Hail to the Chimp","PS3","Misc",7,0.05
12882,"World Series of Poker: Tournament of Champions 2007 Edition","Wii","Misc",4.6,0.05
12885,"Cartoon Network Block Party","GBA","Misc",4,0.05
12888,"World Series of Poker","GC","Misc",4.7,0.05
12896,"Unsolved Crimes","DS","Adventure",6,0.05
12913,"LEGO Harry Potter: Years 1-4","PC","Adventure",8.2,0.05
12916,"King Arthur","XB","Adventure",6.5,0.05
12923,"The Sims","PC","Simulation",8.9,0.05
12927,"Drill Dozer","GBA","Platform",7.9,0.05
12928,"Death Jr. II: Root of Evil","PSP","Platform",6.9,0.05
12940,"Owlboy","NS","Platform",9,0.05
12945,"Air Conflicts: Aces of World War II","PSP","Simulation",3.3,0.05
12951,"Zapper: One Wicked Cricket!","XB","Platform",5.2,0.05
12962,"Hellblade: Senua's Sacrifice","PS4","Action-Adventure",8.3,0.05
12970,"Top Spin 2","DS","Sports",5.2,0.05
12975,"NBA 2K","DC","Sports",8.9,0.05
12989,"IL-2 Sturmovik: Cliffs of Dover","PC","Simulation",5,0.05
12995,"Air Traffic Chaos","DS","Simulation",6.8,0.05
12998,"Armored Core: Formula Front Extreme Battle","PSP","Simulation",6.7,0.05
13005,"Bottom of the 9th '99","PS","Sports",5,0.05
13009,"All Star Tennis 99","N64","Sports",5.1,0.05
13014,"2002 FIFA World Cup","GC","Sports",7.4,0.05
13032,"FIFA Soccer 2004","GBA","Sports",8.5,0.05
13057,"Virtua Striker 2002","GC","Sports",6.6,0.05
13062,"American Bass Challenge","GBA","Sports",6.7,0.05
13076,"FIFA Soccer 2003","GBA","Sports",6.9,0.05
13083,"Ivy the Kiwi?","DS","Puzzle",7.3,0.05
13086,"Super Bubble Pop","GC","Puzzle",4.2,0.05
13093,"ZooCube","GBA","Puzzle",8.6,0.05
13099,"Barnyard","GBA","Action",5.6,0.05
13100,"The Grim Adventures Of Billy & Mandy","Wii","Action",6.6,0.05
13102,"Fatal Frame II: Crimson Butterfly Director's Cut","XB","Action",8.7,0.05
13106,"Captain America: Super Soldier","Wii","Action",6,0.05
13128,"F1 2010","PC","Racing",8,0.05
13149,"GRID","DS","Racing",7.9,0.05
13151,"Need for Speed Carbon","PC","Racing",7.9,0.05
13164,"Battle Chasers: Nightwar","NS","Role-Playing",8.5,0.05
13168,"Venetica","PC","Role-Playing",6,0.05
13171,"Summoner: A Goddess Reborn","GC","Role-Playing",8,0.05
13175,"I am Setsuna","NS","Role-Playing",7,0.05
13188,"DiRT 2","PC","Racing",9,0.05
13194,"Black Sigil: Blade of the Exiled","DS","Role-Playing",6,0.05
13199,"GrimGrimoire","PS2","Strategy",7.7,0.05
13216,"Worms Reloaded","PC","Strategy",8.5,0.05
13220,"Dual Hearts","PS2","Role-Playing",7.5,0.05
13224,"Medabots: Infinity","GC","Role-Playing",5.4,0.05
13228,"Rhapsody: A Musical Adventure","DS","Role-Playing",6.7,0.05
13231,"The Nightmare of Druaga: Fushigino Dungeon","PS2","Role-Playing",6.4,0.05
13232,"Hunted: The Demon's Forge","PC","Role-Playing",6.1,0.05
13240,"Monster 4x4: Masters of Metal","GC","Racing",5.1,0.05
13248,"The Lord of the Rings: The Battle for Middle-Earth II","X360","Strategy",8,0.05
13257,"Ys: The Ark of Napishtim","PSP","Role-Playing",6.1,0.05
13259,"Assassin's Creed: Altair's Chronicles","DS","Action",5.7,0.05
13272,"MLB SlugFest 20-04","GC","Sports",8,0.04
13285,"The Ant Bully","GBA","Platform",5.2,0.04
13299,"Scaler","GC","Platform",7.3,0.04
13303,"Company of Heroes","PC","Strategy",9.4,0.04
13304,"Supreme Commander","PC","Strategy",8.7,0.04
13310,"James Cameron's Avatar: The Game","PC","Action",6.4,0.04
13312,"Pocket Pool","PSP","Action",3.4,0.04
13313,"Sine Mora EX","NS","Action",8,0.04
13339,"Empire Earth III","PC","Strategy",4.8,0.04
13341,"Rhapsody: A Musical Adventure","PS","Role-Playing",6.7,0.04
13348,"East India Company","PC","Strategy",7.4,0.04
13352,"Patrician IV","PC","Strategy",6.7,0.04
13354,"Boktai 2: Solar Boy Django","GBA","Role-Playing",7.9,0.04
13372,"Supreme Commander: Forged Alliance","PC","Strategy",8.1,0.04
13393,"Tropico 3","PC","Strategy",8.1,0.04
13408,"Mana Khemia: Alchemists of Al-Revis (JP sales)","PS2","Role-Playing",6.6,0.04
13416,"Breath of Fire III","PSP","Role-Playing",6,0.04
13417,"Lost Sphear","NS","Role-Playing",6.5,0.04
13419,"Advance Guardian Heroes","GBA","Role-Playing",7,0.04
13424,"Langrisser: Re:Incarnation Tensei","3DS","Role-Playing",1.5,0.04
13451,"Chaos Wars","PS2","Strategy",6.8,0.04
13467,"Metal Gear Solid: Digital Graphic Novel","PSP","Misc",7.6,0.04
13468,"Bomberman: Act Zero","X360","Puzzle",3.5,0.04
13474,"Fading Shadows","PSP","Puzzle",7,0.04
13480,"Meteos: Disney Magic","DS","Puzzle",7.3,0.04
13491,"Big Mutha Truckers","GBA","Racing",5,0.04
13499,"Napoleon Dynamite: The Game","PSP","Puzzle",4.3,0.04
13509,"Steambot Chronicles","PS2","Role-Playing",7.2,0.04
13527,"Denki Blocks!","GBA","Puzzle",8,0.04
13528,"Ballistic","PS","Puzzle",7.9,0.04
13581,"GRID","PC","Racing",8.7,0.04
13605,"Chessmaster","GBA","Misc",7.5,0.04
13615,"You Don't Know Jack","PC","Misc",9.2,0.04
13629,"Blade Strangers","NS","Fighting",8.3,0.04
13676,"PlayStation Move Ape Escape","PS3","Party",4,0.04
13692,"Pure Farming 2018","PS4","Simulation",7,0.04
13699,"Heatseeker","PSP","Simulation",4.8,0.04
13700,"Assassin's Creed Rogue Remastered","XOne","Action-Adventure",6,0.04
13701,"Monster Boy and the Cursed Kingdom","NS","Action-Adventure",8,0.04
13713,"Adventure Time: Explore the Dungeon Because I Don't Know!","WiiU","Action-Adventure",2.8,0.04
13768,"RollerCoaster Tycoon","PC","Simulation",8.7,0.04
13792,"King Arthur","GC","Adventure",6.6,0.04
13817,"Doom","PC","Shooter",8,0.04
13818,"Dark Arena","GBA","Shooter",6.8,0.04
13825,"The Movies","PC","Simulation",8.2,0.04
13857,"Bionicle Heroes","Wii","Shooter",4.7,0.04
13858,"Halo: Combat Evolved","PC","Shooter",8.6,0.04
13868,"Conflict: Desert Storm II - Back to Bagdhad","GC","Shooter",6.9,0.04
13869,"Castle of Shikigami III","Wii","Shooter",7.2,0.04
13873,"Wolfenstein","PC","Shooter",6.5,0.04
13906,"Jerry Rice and Nitus' Dog Football","Wii","Sports",7,0.04
13912,"Stoked: Big Air Edition","X360","Sports",8.6,0.04
13922,"Evolution Skateboarding","GC","Sports",4.8,0.04
13924,"Doom II","GBA","Shooter",8.1,0.04
13925,"Prey","PC","Shooter",8.5,0.04
13926,"Metal Slug XX","PSP","Shooter",6.9,0.04
13930,"Tom Clancy's Ghost Recon Wildlands","PC","Shooter",7.4,0.04
13931,"C.O.R.E.","DS","Shooter",4.4,0.04
13944,"Mafia","PC","Action",9.2,0.04
13961,"Trine 2: Director's Cut","WiiU","Platform",7.8,0.04
13964,"FIFA World Cup Germany 2006","DS","Sports",7.3,0.04
13965,"Adidas Power Soccer","PS","Sports",7,0.04
13975,"Aegis of Earth: Protonovus Assault","PS4","Action",4,0.04
13976,"Dead Head Fred","PSP","Action",7.6,0.04
13978,"The Invincible Iron Man","GBA","Action",6.4,0.04
13987,"Saints Row 2","PC","Action",6.6,0.04
13991,"Astro Boy: The Video Game","PSP","Action",7,0.04
13993,"All Points Bulletin","PC","Action",7,0.04
13996,"Justice League: Chronicles","GBA","Platform",3.5,0.04
14018,"Grand Theft Auto: Vice City","PC","Action",9,0.04
14022,"Catwoman","GBA","Platform",6.1,0.04
14032,"Hot Potato!","GBA","Action",7.7,0.04
14033,"Dragon Ball: Advanced Adventure","GBA","Action",7.7,0.04
14051,"Max Payne","GBA","Action",7.8,0.03
14060,"Jet Grind Radio","GBA","Action",7.1,0.03
14075,"Bully: Scholarship Edition","PC","Action",6.6,0.03
14085,"Charlie Blasts Territory","N64","Action",5.9,0.03
14090,"Star Wars: The Force Unleashed II","PC","Action",6.2,0.03
14100,"Gekido Advance: Kintaro's Revenge","GBA","Action",7.7,0.03
14102,"Castlevania: Lords of Shadow - Reverie","PSN","Action",7,0.03
14103,"Buffy the Vampire Slayer: Wrath of the Darkhul King","GBA","Action",4.6,0.03
14107,"RoadKill","GC","Action",7.7,0.03
14108,"007: Quantum of Solace","PC","Action",7.1,0.03
14112,"Disney's Hide & Sneak","GC","Action",4.7,0.03
14140,"Red Faction: Guerrilla","PC","Shooter",8.3,0.03
14141,"Max Payne 2: The Fall of Max Payne","PC","Shooter",9.1,0.03
14150,"Greg Hastings' Tournament Paintball Max'd","GBA","Shooter",2.2,0.03
14152,"Gotcha Force","GC","Shooter",5.8,0.03
14166,"Batman Forever: The Arcade Game","PS","Action",5.2,0.03
14170,"Metal Gear Solid: Snake Eater 3D","3DS","Action",7.9,0.03
14173,"Crouching Tiger, Hidden Dragon","GBA","Action",5.9,0.03
14183,"Code of  Princess EX","NS","Action",7.2,0.03
14188,"Hitman: Blood Money","PC","Action",8,0.03
14208,"Radiant Silvergun","SAT","Shooter",9,0.03
14211,"S.T.A.L.K.E.R.: Clear Sky","PC","Shooter",7,0.03
14212,"Red Faction II","GC","Shooter",8.1,0.03
14218,"The Sum of All Fears","GC","Shooter",3.2,0.03
14223,"Ratatouille","PC","Platform",6,0.03
14224,"Klonoa 2: Dream Champ Tournament","GBA","Platform",8.1,0.03
14226,"Starshot: Space Circus Fever","N64","Platform",5.2,0.03
14228,"CT Special Forces","GBA","Action",5.9,0.03
14229,"Dr. Muto","GC","Platform",7.5,0.03
14235,"Earthworm Jim 2","GBA","Platform",4.7,0.03
14245,"Alienators: Evolution Continues","GBA","Action",7,0.03
14249,"The Flintstones: Big Trouble in Bedrock","GBA","Platform",4,0.03
14256,"Rayman 3: Hoodlum Havoc","PC","Platform",8.2,0.03
14258,"Disney's Aladdin","GBA","Platform",5.9,0.03
14266,"Open Season","PS2","Platform",6.4,0.03
14286,"Zero Escape: Virtue's Last Reward","3DS","Visual Novel",9,0.03
14290,"Rabbids Land","WiiU","Party",6.1,0.03
14325,"Bookworm","GBA","Puzzle",6,0.03
14327,"Hot Pixel","PSP","Puzzle",5.7,0.03
14328,"Atomic Betty","GBA","Puzzle",6,0.03
14330,"World of Goo","PC","Puzzle",9,0.03
14358,"Men of War","PC","Strategy",9,0.03
14378,"Homeworld 2","PC","Strategy",8.1,0.03
14380,"Empire Earth II","PC","Strategy",8,0.03
14394,"A Game of Thrones: Genesis","PC","Strategy",4.9,0.03
14407,"Rise of Nations: Rise of Legends","PC","Strategy",8.3,0.03
14421,"Railroad Tycoon 3","PC","Strategy",8.8,0.03
14422,"World in Conflict","PC","Strategy",9.1,0.03
14424,"Gauntlet / Rampart","GBA","Misc",4,0.03
14491,"Syberia","PC","Adventure",8,0.03
14552,"Tail Concerto","PS","Adventure",7.3,0.03
14573,"Backyard NFL Football 2006","GBA","Sports",5.5,0.03
14575,"3D Baseball","PS","Sports",7.6,0.03
14576,"Major League Baseball 2K8","PSP","Sports",6.5,0.03
14579,"FIFA World Cup: Germany 2006","GBA","Sports",4.3,0.03
14583,"Elf Bowling 1 & 2","GBA","Sports",1.4,0.03
14587,"Agony","PS4","Action-Adventure",5,0.03
14594,"Go! Go! Hypergrind","GC","Sports",6.5,0.03
14604,"NBA 08","PSP","Sports",7.2,0.03
14605,"NBA 2K13","PC","Sports",9.1,0.03
14616,"Cabela's Dangerous Hunts 2","GC","Sports",6.5,0.03
14635,"Penny-Punching Princess","NS","Misc",6.5,0.03
14682,"Disney Sports Soccer","GBA","Sports",7.3,0.03
14685,"NBA 2K7","XB","Sports",8.4,0.03
14686,"Dave Mirra Freestyle BMX 3","GBA","Sports",8,0.03
14711,"World Series of Poker: Tournament of Champions 2007 Edition","PS2","Misc",6.4,0.03
14713,"Auto Modellista","GC","Racing",5.9,0.03
14720,"Baldur's Gate: Dark Alliance","GBA","Role-Playing",8,0.03
14721,"Age of Conan: Rise of the Godslayer","PC","Role-Playing",7.9,0.03
14722,"The Lost Child","NS","Role-Playing",7.5,0.03
14724,"Metal Saga","PS2","Role-Playing",6.1,0.03
14725,"Guild Wars: Nightfall","PC","Role-Playing",8,0.03
14740,"Driver: Parallel Lines","Wii","Racing",5.9,0.03
14749,"Driven","GBA","Racing",6.8,0.03
14770,"Graffiti Kingdom","PS2","Role-Playing",7.2,0.03
14773,"CIMA: The Enemy","GBA","Role-Playing",6.8,0.03
14791,"Planescape: Torment","PC","Role-Playing",8.8,0.03
14795,"Zatch Bell! Electric Arena","GBA","Fighting",4.4,0.03
14803,"Crimson Tears","PS2","Role-Playing",5.9,0.03
14816,"Astonishia Story","PSP","Role-Playing",4.8,0.03
14825,"SoulCalibur II(JP sales)","XB","Fighting",9.3,0.03
14827,"Animal Boxing","DS","Fighting",6.1,0.03
14828,"Legend of the Dragon","PSP","Fighting",2.9,0.03
14831,"Guilty Gear XX Accent Core Plus","Wii","Fighting",7,0.03
14851,"NHL 07","XB","Sports",7.6,0.03
14856,"Madden NFL 07","GBA","Sports",7,0.03
14884,"Roadsters","PS","Racing",4.5,0.03
14896,"Drome Racers","GBA","Racing",7.5,0.03
14901,"Stardew Valley","XOne","Simulation",8.8,0.03
14955,"Armored Core: Last Raven Portable","PSP","Simulation",5,0.03
14959,"Blazing Angels: Squadrons of WWII","PC","Simulation",6.9,0.03
14966,"Armored Core SL: Silent Line Portable","PSP","Simulation",5.8,0.03
14971,"Justice League Heroes: The Flash","GBA","Action",8,0.03
14997,"Charlie's Angels","GC","Action",2.5,0.02
15012,"Kong: The Animated Series","GBA","Action",5,0.02
15019,"Spider-Man: Web of Shadows","PC","Action",5.3,0.02
15031,"Worldwide Soccer Manager 2007","PC","Sports",8.9,0.02
15043,"Adidas Power Soccer 98","PS","Sports",5.8,0.02
15045,"Tenkai Knights: Brave Battle","3DS","Action",4.5,0.02
15052,"Rule of Rose","PS2","Action",5.9,0.02
15071,"Viva Pinata","PC","Simulation",8,0.02
15080,"Disney Sports Football","GBA","Sports",6.2,0.02
15119,"Football Manager 2007","X360","Sports",8.4,0.02
15131,"Star Trek: Legacy","PC","Simulation",5.3,0.02
15150,"Assetto Corsa","XOne","Racing",6,0.02
15156,"Top Gear RPM Tuning","XB","Racing",4.9,0.02
15175,"Davis Cup Tennis","GBA","Sports",6.4,0.02
15179,"Disney Sports Basketball","GBA","Sports",6.7,0.02
15184,"F1 2002","GBA","Racing",6.5,0.02
15185,"Fuel","PC","Racing",6.4,0.02
15187,"Need for Speed: Payback","PC","Racing",6.5,0.02
15188,"Test Drive Unlimited","PC","Racing",7.8,0.02
15194,"XGRA: Extreme G Racing Association","GC","Racing",7.4,0.02
15216,"Bomberman Fantasy Race","PS","Racing",6.3,0.02
15217,"Colin McRae Rally 2.0","GBA","Racing",8.5,0.02
15220,"Speed Kings","GC","Racing",6.7,0.02
15227,"Tube Slider","GC","Racing",5.9,0.02
15259,"Kensei: Sacred Fist","PS","Fighting",5.7,0.02
15279,"Undertale","NS","Role-Playing",9,0.02
15306,"Bottom of the 9th '97","PS","Sports",6,0.02
15329,"Lost Sphear","PS4","Role-Playing",6,0.02
15334,"Bugriders: The Race of Kings","PS","Racing",3,0.02
15337,"DemiKids: Dark Version","GBA","Role-Playing",6.6,0.02
15338,"DemiKids: Light Version","GBA","Role-Playing",6.6,0.02
15350,"Neverwinter Nights 2","PC","Role-Playing",8,0.02
15357,"Mount & Blade","PC","Role-Playing",7.2,0.02
15360,"Star Trek Online","PC","Role-Playing",5.9,0.02
15377,"Fallen Legion: Rise to Glory","NS","Role-Playing",7,0.02
15378,"Two Worlds","PC","Role-Playing",7.4,0.02
15404,"Car Battler Joe","GBA","Role-Playing",7.9,0.02
15418,"R<e9>publique","PS4","Action-Adventure",6.5,0.02
15429,"Aedis Eclipse: Generation of Chaos","PSP","Role-Playing",5.8,0.02
15583,"Ceville","PC","Adventure",9,0.02
15591,"Gal Metal!","NS","Music",7,0.02
15609,"Tycoon City: New York","PC","Strategy",6.2,0.02
15617,"Future Tactics: The Uprising","GC","Strategy",6.8,0.02
15636,"Goblin Commander: Unleash the Horde","GC","Strategy",7.4,0.02
15638,"Stronghold Crusader Extreme","PC","Strategy",4.3,0.02
15651,"Demigod","PC","Strategy",7.2,0.02
15655,"The Lord of the Rings: The Battle for Middle-Earth II","PC","Strategy",8.2,0.02
15670,"Trapped Dead","PC","Strategy",4,0.02
15691,"Warhammer 40,000: Dawn of War: Soulstorm","PC","Strategy",6.9,0.02
15698,"Mario vs. Donkey Kong: Tipping Stars","WiiU","Puzzle",6.4,0.02
15778,"ZooCube","GC","Puzzle",6.9,0.02
